真实值,预测值
10.3174998205012,16.33574675907405
10.3174998205012,15.832818707297633
9.878000443751588,15.32761156138335
9.878000443751588,15.074223231957175
9.438500150230402,14.107274914088613
9.438500150230402,12.873269202596129
9.218499724829568,12.645115010798596
8.998999856709215,12.340724845057924
8.998999856709215,11.3921238767393
8.998999856709215,10.913658040924556
8.779499988588862,10.060214295105567
8.559499563188028,9.956929892584935
8.559499563188028,9.489656004169664
8.33950005455877,9.514800298183859
8.33950005455877,9.146513903912636
8.120000186438418,8.790653431582143
7.900499401546488,8.585966758586352
7.68049989291723,8.611490596033
7.68049989291723,8.541095373800381
7.68049989291723,8.384853661193702
7.68049989291723,8.480405095471006
7.460499467516397,8.316577098073155
7.241000516167619,8.128957044735667
7.241000516167619,7.991407387791491
7.241000516167619,7.870560392189956
7.241000516167619,7.75140484014609
7.241000516167619,7.69528191780821
7.241000516167619,7.559311858289433
7.241000516167619,7.569964744002234
7.241000516167619,7.519225104358463
7.241000516167619,7.5317078661369035
7.241000516167619,7.302350870031695
7.241000516167619,7.1278158973980625
7.241000516167619,7.140350915156334
7.241000516167619,7.055428530530855
7.241000516167619,7.066942264753493
7.241000516167619,7.19225027084371
7.241000516167619,7.188680362326872
7.241000516167619,7.241967710180271
7.241000516167619,7.482306712994053
7.241000516167619,7.303227303658325
7.460499467516397,7.264543210238592
7.460499467516397,7.362280227953013
7.460499467516397,7.387710554698913
7.68049989291723,7.539549930197772
7.68049989291723,7.4894666990023975
7.68049989291723,7.646234638493684
7.899999761037583,7.715738758754459
8.120000186438418,7.526435512803486
8.120000186438418,7.559009323669363
8.339999695067675,7.566141806530428
8.339999695067675,7.661750997417018
8.779000348079958,7.912975745923897
9.219000282110049,7.770299502326883
9.438500150230402,7.897665660605157
9.878000443751588,8.120346726094136
10.3174998205012,7.839010615174441
10.3174998205012,7.955237082033075
10.757000114022386,7.970769942844775
11.196499490771997,8.121461520330516
11.635500143784277,8.117446977599334
11.854999095133055,8.302673340351957
12.514499814055076,8.524783257149103
12.954000107576263,9.41949180837419
13.833000694618637,10.525797656734744
14.272499154596671,11.275530701250277
14.272499154596671,11.701012640603269
15.151499741639045,11.77832032051872
15.591000035160231,12.02234749538264
16.030500328681416,12.143507110091582
16.689501407094532,13.592172135783285
16.689501407094532,14.141991220127538
17.128499309792087,14.312776597015445
17.348498818421344,14.650207210354163
17.348498818421344,15.825913583787408
17.568500160593754,15.813617843410466
17.568500160593754,15.118261271380588
17.568500160593754,15.651549130666906
17.568500160593754,16.005138759803717
17.568500160593754,16.648116504611984
17.348498818421344,17.402934881059437
17.348498818421344,17.73421395712338
16.90900035844331,17.085508223508434
16.90900035844331,17.95757985097961
16.90900035844331,17.33768274736802
16.469500064922123,17.44759449161136
16.469500064922123,17.75344415770098
16.030500328681416,17.724111134356164
16.030500328681416,17.768283022429667
15.591000035160231,17.610150926833334
15.591000035160231,17.666996265173083
15.371000526530972,17.486599455082683
15.151499741639045,17.50097626693708
15.151499741639045,17.072673421444822
14.932000790290267,16.68439865650267
14.711999448117858,16.734276530865028
14.711999448117858,16.829763791132013
14.491999939488599,17.30608896531686
14.272499154596671,17.055390443694588
14.272499154596671,16.509405298081052
13.833000694618637,16.191358902944692
13.833000694618637,15.769570636271295
13.833000694618637,15.322373128598242
13.833000694618637,15.14211566778739
13.39350040109745,15.064516454510779
13.39350040109745,14.942915872673796
13.39350040109745,14.540302800283435
13.39350040109745,14.124915432753475
13.17399961620552,14.118543870300467
12.954000107576263,13.806949713515802
12.954000107576263,13.160651422059361
12.954000107576263,13.237803250806898
12.954000107576263,13.358314708011626
12.954000107576263,13.290950332609173
12.734000598947004,13.104684350889396
12.514499814055076,13.199685722221115
12.514499814055076,13.044505631099414
12.514499814055076,13.126237650640508
12.514499814055076,13.110300493563804
12.074999520533888,13.140319262047445
12.074999520533888,12.86476522945741
12.074999520533888,12.761058195240254
12.074999520533888,12.728082838424102
12.074999520533888,12.997640268135703
11.854999095133055,12.549305046936869
11.635500143784277,12.63551091176871
11.635500143784277,12.506685253141487
11.635500143784277,12.681481505674272
11.635500143784277,12.49718108221338
11.635500143784277,12.110892961276361
11.635500143784277,11.750591647431857
11.635500143784277,12.074497129710256
11.635500143784277,11.815618255315583
11.416000275663926,11.76431938501047
11.416000275663926,11.667320368414705
11.416000275663926,11.605691315991534
11.416000275663926,11.669047566063838
11.416000275663926,11.600490470841043
11.416000275663926,11.674532610402881
11.416000275663926,11.420794991006261
10.97700053942322,11.392699609289009
10.97700053942322,11.349789198904045
10.97700053942322,11.461025678074659
10.757000114022386,11.66448296038707
10.536999688621552,11.82654250541487
10.536999688621552,11.720936837263878
10.536999688621552,11.820328627672929
10.536999688621552,11.9333372262999
10.536999688621552,11.793816510467382
10.536999688621552,11.60170427640763
10.757000114022386,11.376542427034071
10.97700053942322,11.59501642776091
10.97700053942322,11.57125920914116
11.196499490771997,11.651304368982467
11.416000275663926,11.377914834083303
12.074999520533888,10.953442260235455
12.294999945934723,10.673514310456456
12.734000598947004,10.630944022326176
12.954000107576263,10.46222321502736
13.39350040109745,10.502393395171744
13.612999352446225,10.587313029482495
14.053000203247894,10.794675758708548
14.49250049676908,10.73904422593539
14.931500233009785,11.047278414894114
15.151499741639045,10.94463666924824
15.371499250268302,11.282136040455157
15.151499741639045,11.411150554027031
15.151499741639045,11.71983671137271
14.932000790290267,12.15420583438318
14.932000790290267,13.395390784087104
14.932000790290267,13.530319391095576
14.932000790290267,14.28446119011996
14.932000790290267,14.249930071939382
14.932000790290267,14.43683045958973
14.932000790290267,14.87996300209492
14.932000790290267,14.99518652084944
14.711999448117858,15.251139977145185
14.491999939488599,15.08368431462121
14.491999939488599,15.111346980154604
